source,isbn,title,author,listing_price,shipping_price,total_price,currency,condition,rating,review_count,url,scrape_time_utc
abebooks,9780486227818,,E. A. Wallis Budge,10.3,,10.3,USD,,,,,2025-12-15T20:32:08.841523+00:00
abebooks,9780486227818,,E. A. Wallis Budge,6.57,,6.57,USD,,,,,2025-12-15T20:32:08.841523+00:00
abebooks,9780486227818,,E. A. Wallis Budge,6.57,,6.57,USD,,,,,2025-12-15T20:32:08.841523+00:00
abebooks,9780486227818,,E. A. Wallis Budge,6.57,,6.57,USD,,,,,2025-12-15T20:32:08.841523+00:00
abebooks,9780486227818,,E. A. Wallis Budge,10.35,,10.35,USD,,,,,2025-12-15T20:32:08.841523+00:00
abebooks,9780486227818,,"Budge, Ernest Alfred Wallis",11.33,,11.33,USD,,,,,2025-12-15T20:32:08.841523+00:00
abebooks,9780486227818,,"A. Wallis, Sir E.",6.11,,6.11,USD,,,,,2025-12-15T20:32:08.841523+00:00
abebooks,9780486227818,,E. A. Wallis Budge,10.0,,10.0,USD,,,,,2025-12-15T20:32:08.841523+00:00
abebooks,9780486227818,,E. A. Wallis Budge,23.0,,23.0,USD,,,,,2025-12-15T20:32:08.841523+00:00
abebooks,9780486227818,,"Budge, E. A. Wallis",23.78,,23.78,USD,,,,,2025-12-15T20:32:08.841523+00:00
abebooks,9780486227818,,-,22.6,,22.6,USD,,,,,2025-12-15T20:32:08.841523+00:00
abebooks,9780486227818,,-,22.6,,22.6,USD,,,,,2025-12-15T20:32:08.841523+00:00
abebooks,9780486227818,,E. A. Wallis Budge,25.0,,25.0,USD,,,,,2025-12-15T20:32:08.841523+00:00
abebooks,9780486227818,Save 15%,"Budge, E. A. Wallis",39.2,,39.2,USD,,,,https://www.abebooks.com/first-edition/Osiris-Egyptian-resurrection-volume-2-Budge/31288334413/bd,2025-12-15T20:32:08.841523+00:00
abebooks,9780486227818,,"Budge, E. A. Wallis",25.39,,25.39,USD,,,,,2025-12-15T20:32:08.841523+00:00
abebooks,9780486227818,,Sir E. A. Wallis Budge,32.92,,32.92,USD,,,,,2025-12-15T20:32:08.841523+00:00
abebooks,9780486227818,,"WALLIS BUDGE, E.A.",22.97,,22.97,USD,,,,,2025-12-15T20:32:08.841523+00:00
abebooks,9780486227818,,Sir E. A. Wallis Budge,44.42,,44.42,USD,,,,,2025-12-15T20:32:08.841523+00:00
abebooks,9780486227818,,"Wallis Budge, E.A.",13.3,,13.3,USD,,,,,2025-12-15T20:32:08.841523+00:00
abebooks,9780486227818,,E. A. Wallis Budge,77.63,,77.63,USD,,,,,2025-12-15T20:32:08.841523+00:00
abebooks,9780099537878,,Ellroy James,11.69,,11.69,USD,,,,,2025-12-15T20:32:10.207137+00:00
abebooks,9780099537878,,Ellroy James,12.39,,12.39,USD,,,,,2025-12-15T20:32:10.207137+00:00
abebooks,9780099537878,,James Ellroy,15.31,,15.31,USD,,,,,2025-12-15T20:32:10.207137+00:00
abebooks,9780099537878,,James Ellroy,20.86,,20.86,USD,,,,,2025-12-15T20:32:10.207137+00:00
abebooks,9780099537878,,James Ellroy,14.57,,14.57,USD,,,,,2025-12-15T20:32:10.207137+00:00
abebooks,9780099537878,,James Ellroy,14.57,,14.57,USD,,,,,2025-12-15T20:32:10.207137+00:00
abebooks,9780099537878,,James Ellroy,22.43,,22.43,USD,,,,,2025-12-15T20:32:10.207137+00:00
abebooks,9780099537878,,"ELLROY,JAMES",14.52,,14.52,USD,,,,,2025-12-15T20:32:10.207137+00:00
abebooks,9780099537878,,"Ellroy, James",16.77,,16.77,USD,,,,,2025-12-15T20:32:10.207137+00:00
abebooks,9780099537878,,"Ellroy, James",18.33,,18.33,USD,,,,,2025-12-15T20:32:10.207137+00:00
abebooks,9780099537878,,"Ellroy, J.",13.45,,13.45,USD,,,,,2025-12-15T20:32:10.207137+00:00
abebooks,9780099537878,,Ellroy James,16.35,,16.35,USD,,,,,2025-12-15T20:32:10.207137+00:00
abebooks,9780099537878,,James Ellroy,12.19,,12.19,USD,,,,,2025-12-15T20:32:10.207137+00:00
abebooks,9780099537878,,Ellroy James,22.23,,22.23,USD,,,,,2025-12-15T20:32:10.207137+00:00
abebooks,9780099537878,,"Ellroy, James",15.29,,15.29,USD,,,,,2025-12-15T20:32:10.207137+00:00
abebooks,9780099537878,,"Ellroy, James",17.75,,17.75,USD,,,,,2025-12-15T20:32:10.207137+00:00
abebooks,9780099537878,,James Ellroy,18.85,,18.85,USD,,,,,2025-12-15T20:32:10.207137+00:00
abebooks,9780099537878,,James Ellroy,17.29,,17.29,USD,,,,,2025-12-15T20:32:10.207137+00:00
abebooks,9780099537878,,James Ellroy,17.29,,17.29,USD,,,,,2025-12-15T20:32:10.207137+00:00
abebooks,9780099537878,,"ELLROY, JAMES",14.62,,14.62,USD,,,,,2025-12-15T20:32:10.207137+00:00
abebooks,9780099537878,,James Ellroy,35.2,,35.2,USD,,,,,2025-12-15T20:32:10.207137+00:00
abebooks,9780099537878,,James Ellroy,22.7,,22.7,USD,,,,,2025-12-15T20:32:10.207137+00:00
abebooks,9780099537878,,"Ellroy, James",20.85,,20.85,USD,,,,,2025-12-15T20:32:10.207137+00:00
abebooks,9780099537878,,James Ellroy,17.82,,17.82,USD,,,,,2025-12-15T20:32:10.207137+00:00
abebooks,9780099537878,,James Ellroy,15.66,,15.66,USD,,,,,2025-12-15T20:32:10.207137+00:00
abebooks,9781169232495,,"Dickens, Charles",60.45,,60.45,USD,,,,,2025-12-15T20:32:12.725791+00:00
abebooks,9781169232495,,Charles Dickens,43.4,,43.4,USD,,,,,2025-12-15T20:32:12.725791+00:00
abebooks,9780448448862,,"Pascal, Janet B.",3.85,,3.85,USD,,,,,2025-12-15T20:32:16.593379+00:00
abebooks,9780448448862,,"Pascal, Janet B.",3.85,,3.85,USD,,,,,2025-12-15T20:32:16.593379+00:00
abebooks,9780448448862,,"Pascal, Janet B. ; Who HQ",3.87,,3.87,USD,,,,,2025-12-15T20:32:16.593379+00:00
abebooks,9780448448862,,"Pascal, Janet B. ; Who HQ",3.87,,3.87,USD,,,,,2025-12-15T20:32:16.593379+00:00
abebooks,9780448448862,,"Pascal, Janet B. ; Who HQ",3.87,,3.87,USD,,,,,2025-12-15T20:32:16.593379+00:00
abebooks,9780448448862,,"Pascal, Janet B. ; Who HQ",3.87,,3.87,USD,,,,,2025-12-15T20:32:16.593379+00:00
abebooks,9780448448862,,"Pascal, Janet B. ; Who HQ",3.87,,3.87,USD,,,,,2025-12-15T20:32:16.593379+00:00
abebooks,9780448448862,,"Pascal, Janet B. ; Who HQ",4.48,,4.48,USD,,,,,2025-12-15T20:32:16.593379+00:00
abebooks,9780448448862,,"Pascal, Janet B.,Who HQ",1.5,,1.5,USD,,,,,2025-12-15T20:32:16.593379+00:00
abebooks,9780448448862,,"Pascal, Janet B.,Who HQ",1.0,,1.0,USD,,,,,2025-12-15T20:32:16.593379+00:00
abebooks,9780448448862,,"Harrison, Nancy, O'Brien, John",1.0,,1.0,USD,,,,,2025-12-15T20:32:16.593379+00:00
abebooks,9780448448862,,"Pascal, Janet B. ; Who HQ",5.02,,5.02,USD,,,,,2025-12-15T20:32:16.593379+00:00
abebooks,9780448448862,,"Pascal, Janet B. ; Who HQ",5.16,,5.16,USD,,,,,2025-12-15T20:32:16.593379+00:00
abebooks,9780448448862,,"Pascal, Janet B. ; Who HQ",2.25,,2.25,USD,,,,,2025-12-15T20:32:16.593379+00:00
abebooks,9780448448862,,"Pascal, Janet B. ; Who HQ",5.76,,5.76,USD,,,,,2025-12-15T20:32:16.593379+00:00
abebooks,9780448448862,,"Pascal, Janet B. ; Who HQ",5.76,,5.76,USD,,,,,2025-12-15T20:32:16.593379+00:00
abebooks,9780448448862,,"Who HQ,Pascal, Janet B.",2.49,,2.49,USD,,,,,2025-12-15T20:32:16.593379+00:00
abebooks,9780448448862,,"Pascal, Janet B., Who HQ",5.99,,5.99,USD,,,,,2025-12-15T20:32:16.593379+00:00
abebooks,9780448448862,,"Pascal, Janet B., Who HQ",5.99,,5.99,USD,,,,,2025-12-15T20:32:16.593379+00:00
abebooks,9780448448862,,"Pascal, Janet B. ; Who HQ",1.06,,1.06,USD,,,,,2025-12-15T20:32:16.593379+00:00
abebooks,9780448448862,,"Pascal, Janet B. ; Who HQ",6.09,,6.09,USD,,,,,2025-12-15T20:32:16.593379+00:00
abebooks,9780448448862,,"Who HQ,Pascal, Janet B.",2.49,,2.49,USD,,,,,2025-12-15T20:32:16.593379+00:00
abebooks,9780448448862,,"Who HQ,Pascal, Janet B.",2.49,,2.49,USD,,,,,2025-12-15T20:32:16.593379+00:00
abebooks,9780448448862,,"Who HQ,Pascal, Janet B.",2.49,,2.49,USD,,,,,2025-12-15T20:32:16.593379+00:00
abebooks,9780448448862,,"Who HQ,Pascal, Janet B.",2.49,,2.49,USD,,,,,2025-12-15T20:32:16.593379+00:00
abebooks,9780394747095,,Jean-Paul Sartre,4.5,,4.5,USD,,,,,2025-12-15T20:32:20.032151+00:00
abebooks,9780394747095,,Jean-Paul Sartre,5.17,,5.17,USD,,,,,2025-12-15T20:32:20.032151+00:00
abebooks,9780394747095,,Jean-Paul Sartre,5.57,,5.57,USD,,,,,2025-12-15T20:32:20.032151+00:00
abebooks,9780394747095,,"Sartre, Jean-Paul",6.39,,6.39,USD,,,,,2025-12-15T20:32:20.032151+00:00
abebooks,9780394747095,,"Sartre, Jean-Paul",6.39,,6.39,USD,,,,,2025-12-15T20:32:20.032151+00:00
abebooks,9780394747095,,"Sartre, Jean-Paul",6.39,,6.39,USD,,,,,2025-12-15T20:32:20.032151+00:00
abebooks,9780394747095,,"Sartre, Jean-Paul",6.39,,6.39,USD,,,,,2025-12-15T20:32:20.032151+00:00
abebooks,9780394747095,,"Sartre, Jean-Paul",6.39,,6.39,USD,,,,,2025-12-15T20:32:20.032151+00:00
abebooks,9780394747095,,"Sartre, Jean-Paul",6.39,,6.39,USD,,,,,2025-12-15T20:32:20.032151+00:00
abebooks,9780394747095,,Jean-Paul Sartre,6.75,,6.75,USD,,,,,2025-12-15T20:32:20.032151+00:00
abebooks,9780394747095,,Jean-Paul Sartre,4.79,,4.79,USD,,,,,2025-12-15T20:32:20.032151+00:00
abebooks,9780394747095,,"Sartre, Jean Paul",9.17,,9.17,USD,,,,,2025-12-15T20:32:20.032151+00:00
abebooks,9780394747095,,"Sartre, Jean Paul",9.17,,9.17,USD,,,,,2025-12-15T20:32:20.032151+00:00
abebooks,9780394747095,,Jean-Paul Sartre,5.99,,5.99,USD,,,,,2025-12-15T20:32:20.032151+00:00
abebooks,9780394747095,,Jean-Paul Sartre,5.99,,5.99,USD,,,,,2025-12-15T20:32:20.032151+00:00
abebooks,9780394747095,,Jean-Paul Sartre,6.39,,6.39,USD,,,,,2025-12-15T20:32:20.032151+00:00
abebooks,9780394747095,,Jean-Paul Sartre,10.5,,10.5,USD,,,,,2025-12-15T20:32:20.032151+00:00
abebooks,9780394747095,,Jean-Paul Sartre,9.33,,9.33,USD,,,,,2025-12-15T20:32:20.032151+00:00
abebooks,9780394747095,,Jean-Paul Sartre,14.86,,14.86,USD,,,,,2025-12-15T20:32:20.032151+00:00
abebooks,9780394747095,,"Sartre, Jean-Paul",12.59,,12.59,USD,,,,,2025-12-15T20:32:20.032151+00:00
abebooks,9780394747095,,Jean-Paul Sartre,15.91,,15.91,USD,,,,,2025-12-15T20:32:20.032151+00:00
abebooks,9780394747095,,"Jean-Paul Sartre, (Translator) Bernard Frechtman",13.95,,13.95,USD,,,,,2025-12-15T20:32:20.032151+00:00
abebooks,9780394747095,,"SARTRE, JEAN-PAUL",14.77,,14.77,USD,,,,,2025-12-15T20:32:20.032151+00:00
abebooks,9780394747095,,"SARTRE, JEAN-PAUL",14.87,,14.87,USD,,,,,2025-12-15T20:32:20.032151+00:00
abebooks,9780394747095,,Sartre Jean-Paul,18.11,,18.11,USD,,,,,2025-12-15T20:32:20.032151+00:00
abebooks,9781789430905,,-,21.04,,21.04,USD,,,,,2025-12-15T20:32:23.435812+00:00
abebooks,9781789430905,,-,21.04,,21.04,USD,,,,,2025-12-15T20:32:23.435812+00:00
abebooks,9780140364545,,Philippa Pearce,6.56,,6.56,USD,,,,,2025-12-15T20:32:24.722000+00:00
abebooks,9780140364545,,Edith,6.88,,6.88,USD,,,,,2025-12-15T20:32:24.722000+00:00
abebooks,9780140364545,,Edith,6.88,,6.88,USD,,,,,2025-12-15T20:32:24.722000+00:00
abebooks,9780140364545,,"Philippa Pearce, Barbara Brown, Julia Eccle Share",3.65,,3.65,USD,,,,,2025-12-15T20:32:24.722000+00:00
abebooks,9780140364545,,"Pearce, Philippa",3.09,,3.09,USD,,,,,2025-12-15T20:32:24.722000+00:00
abebooks,9780140364545,,"Pearce, Philippa",3.09,,3.09,USD,,,,,2025-12-15T20:32:24.722000+00:00
abebooks,9780140364545,,"Philippa Pearce, Barbara Brown, Julia Eccle Share",3.65,,3.65,USD,,,,,2025-12-15T20:32:24.722000+00:00
abebooks,9780140364545,,Edith,6.1,,6.1,USD,,,,,2025-12-15T20:32:24.722000+00:00
abebooks,9780140364545,,Edith,6.1,,6.1,USD,,,,,2025-12-15T20:32:24.722000+00:00
abebooks,9780140364545,,"Pearce, Philippa",5.51,,5.51,USD,,,,,2025-12-15T20:32:24.722000+00:00
abebooks,9780140364545,,"Pearce, Philippa",5.44,,5.44,USD,,,,,2025-12-15T20:32:24.722000+00:00
abebooks,9780140364545,,"Share, Julia Eccle ; Pearce,.",1.99,,1.99,USD,,,,,2025-12-15T20:32:24.722000+00:00
abebooks,9780140364545,,Philippa Pearce,4.93,,4.93,USD,,,,,2025-12-15T20:32:24.722000+00:00
abebooks,9780140364545,,Philippa Pearce,4.33,,4.33,USD,,,,,2025-12-15T20:32:24.722000+00:00
abebooks,9780140364545,,Philippa Pearce,6.98,,6.98,USD,,,,,2025-12-15T20:32:24.722000+00:00
abebooks,9780140364545,Save 10%,"Pearce, Philippa",10.33,,10.33,USD,,,,https://www.abebooks.com/Toms-Midnight-Garden-Puffin-Modern-Classics/31836727974/bd,2025-12-15T20:32:24.722000+00:00
abebooks,9780140059052,,D. H. Lawrence,6.79,,6.79,USD,,,,,2025-12-15T20:32:26.076138+00:00
abebooks,9780140059052,,-,10.19,,10.19,USD,,,,,2025-12-15T20:32:26.076138+00:00
abebooks,9780140059052,,David Herbert Lawrence,17.68,,17.68,USD,,,,,2025-12-15T20:32:26.076138+00:00
abebooks,9780425195208,,"Braun, Lilian Jackson",6.85,,6.85,USD,,,,,2025-12-15T20:32:27.374440+00:00
abebooks,9780425195208,,Lilian Jackson Braun,6.86,,6.86,USD,,,,,2025-12-15T20:32:27.374440+00:00
abebooks,9780425195208,,Lilian Jackson Braun,6.86,,6.86,USD,,,,,2025-12-15T20:32:27.374440+00:00
abebooks,9780425195208,,Lilian Jackson Braun,6.86,,6.86,USD,,,,,2025-12-15T20:32:27.374440+00:00
abebooks,9780425195208,,Lilian Jackson Braun,6.86,,6.86,USD,,,,,2025-12-15T20:32:27.374440+00:00
abebooks,9780425195208,,Lilian Jackson Braun,6.86,,6.86,USD,,,,,2025-12-15T20:32:27.374440+00:00
abebooks,9780425195208,,Lilian Jackson Braun,6.86,,6.86,USD,,,,,2025-12-15T20:32:27.374440+00:00
abebooks,9780425195208,,Lilian Jackson Braun,6.86,,6.86,USD,,,,,2025-12-15T20:32:27.374440+00:00
abebooks,9780425195208,,Lilian Jackson Braun,6.86,,6.86,USD,,,,,2025-12-15T20:32:27.374440+00:00
abebooks,9780425195208,,"Braun, Lilian Jackson",7.11,,7.11,USD,,,,,2025-12-15T20:32:27.374440+00:00
abebooks,9780425195208,,"Braun, Lilian Jackson",66.99,,66.99,USD,,,,,2025-12-15T20:32:27.374440+00:00
abebooks,9780425195208,,"Braun, Lilian Jackson",66.3,,66.3,USD,,,,,2025-12-15T20:32:27.374440+00:00
abebooks,9780425195208,,"Braun, Lilian Jackson",75.31,,75.31,USD,,,,,2025-12-15T20:32:27.374440+00:00
abebooks,9781015437890,,"Dumas, Alexandre",27.2,,27.2,USD,,,,,2025-12-15T20:32:28.860449+00:00
abebooks,9781015437890,,"Dumas, Alexandre",29.85,,29.85,USD,,,,,2025-12-15T20:32:28.860449+00:00
abebooks,9781015437890,,"Dumas, Alexandre ; Bernhardt, Sarah",32.0,,32.0,USD,,,,,2025-12-15T20:32:28.860449+00:00
abebooks,9781015437890,,"Dumas, Alexandre",31.21,,31.21,USD,,,,,2025-12-15T20:32:28.860449+00:00
abebooks,9781015437890,,"Dumas, Alexandre",33.93,,33.93,USD,,,,,2025-12-15T20:32:28.860449+00:00
abebooks,9781015437890,,"Dumas, Alexandre",37.26,,37.26,USD,,,,,2025-12-15T20:32:28.860449+00:00
abebooks,9781015437890,,"Dumas, Alexandre|Bernhardt, Sarah",41.76,,41.76,USD,,,,,2025-12-15T20:32:28.860449+00:00
abebooks,9781015437890,,Alexandre Dumas,51.55,,51.55,USD,,,,,2025-12-15T20:32:28.860449+00:00
abebooks,9781015437890,,"Dumas, Alexandre ; Bernhardt, Sarah",35.3,,35.3,USD,,,,,2025-12-15T20:32:28.860449+00:00
abebooks,9781015437890,,"Dumas, Alexandre ; Bernhardt, Sarah",33.94,,33.94,USD,,,,,2025-12-15T20:32:28.860449+00:00
abebooks,9781015437890,,Alexandre Dumas,38.93,,38.93,USD,,,,,2025-12-15T20:32:28.860449+00:00
abebooks,9781781805800,,Gregg Braden,19.32,,19.32,USD,,,,,2025-12-15T20:32:42.188329+00:00
abebooks,9781781805800,,Gregg Braden,20.52,,20.52,USD,,,,,2025-12-15T20:32:42.188329+00:00
abebooks,9781781805800,,Gregg Braden,20.53,,20.53,USD,,,,,2025-12-15T20:32:42.188329+00:00
abebooks,9781781805800,,Gregg Braden,15.56,,15.56,USD,,,,,2025-12-15T20:32:42.188329+00:00
abebooks,9781781805800,,Gregg Braden,15.8,,15.8,USD,,,,,2025-12-15T20:32:42.188329+00:00
abebooks,9781781805800,,Gregg Braden,15.8,,15.8,USD,,,,,2025-12-15T20:32:42.188329+00:00
abebooks,9781781805800,,Gregg Braden,18.0,,18.0,USD,,,,,2025-12-15T20:32:42.188329+00:00
abebooks,9781781805800,,Gregg Braden,25.38,,25.38,USD,,,,,2025-12-15T20:32:42.188329+00:00
abebooks,9781781805800,,"BRADEN,GREGG",17.1,,17.1,USD,,,,,2025-12-15T20:32:42.188329+00:00
abebooks,9781781805800,,Gregg Braden,18.23,,18.23,USD,,,,,2025-12-15T20:32:42.188329+00:00
abebooks,9781781805800,,Gregg Braden,14.01,,14.01,USD,,,,,2025-12-15T20:32:42.188329+00:00
abebooks,9781781805800,,"Braden, Gregg",15.55,,15.55,USD,,,,,2025-12-15T20:32:42.188329+00:00
abebooks,9781781805800,,"Braden, Gregg",13.89,,13.89,USD,,,,,2025-12-15T20:32:42.188329+00:00
abebooks,9781781805800,,Gregg Braden,24.57,,24.57,USD,,,,,2025-12-15T20:32:42.188329+00:00
abebooks,9781781805800,,Gregg Braden,18.85,,18.85,USD,,,,,2025-12-15T20:32:42.188329+00:00
abebooks,9781781805800,,"Braden, Gregg",20.18,,20.18,USD,,,,,2025-12-15T20:32:42.188329+00:00
abebooks,9781781805800,,Gregg Braden,41.89,,41.89,USD,,,,,2025-12-15T20:32:42.188329+00:00
abebooks,9781781805800,,Gregg Braden,47.17,,47.17,USD,,,,,2025-12-15T20:32:42.188329+00:00
abebooks,9781781805800,,Wisdom Codes : Ancient Words to Rewire Our Brains and Heal Our Hearts,10.41,,10.41,USD,,,,,2025-12-15T20:32:42.188329+00:00
abebooks,9781781805800,,Gregg Braden,17.89,,17.89,USD,,,,,2025-12-15T20:32:42.188329+00:00
abebooks,9781781805800,,Gregg Braden,32.21,,32.21,USD,,,,,2025-12-15T20:32:42.188329+00:00
abebooks,9781781805800,,"BRADEN, GREGG",15.84,,15.84,USD,,,,,2025-12-15T20:32:42.188329+00:00
abebooks,9781781805800,,"Braden, Gregg",23.18,,23.18,USD,,,,,2025-12-15T20:32:42.188329+00:00
abebooks,9781781805800,,Gregg Braden,20.55,,20.55,USD,,,,,2025-12-15T20:32:42.188329+00:00
abebooks,9781781805800,,Gregg Braden,17.58,,17.58,USD,,,,,2025-12-15T20:32:42.188329+00:00
abebooks,9781019494950,,"Jewitt, John Rodgers",34.2,,34.2,USD,,,,,2025-12-15T20:32:43.545080+00:00
abebooks,9781019494950,,"Jewitt, John Rodgers",36.85,,36.85,USD,,,,,2025-12-15T20:32:43.545080+00:00
abebooks,9781019494950,,"Jewitt, John Rodgers ; Alsop, Richard",38.0,,38.0,USD,,,,,2025-12-15T20:32:43.545080+00:00
abebooks,9781019494950,,"Jewitt, John Rodgers",38.57,,38.57,USD,,,,,2025-12-15T20:32:43.545080+00:00
abebooks,9781019494950,,"Jewitt, John Rodgers",38.97,,38.97,USD,,,,,2025-12-15T20:32:43.545080+00:00
abebooks,9781019494950,,"Jewitt, John Rodgers",42.62,,42.62,USD,,,,,2025-12-15T20:32:43.545080+00:00
abebooks,9781019494950,,"Jewitt, John Rodgers ; Alsop, Richard",59.65,,59.65,USD,,,,,2025-12-15T20:32:43.545080+00:00
abebooks,9781019494950,,John Rodgers Jewitt,60.24,,60.24,USD,,,,,2025-12-15T20:32:43.545080+00:00
abebooks,9781019494950,,John Rodgers Jewitt,42.12,,42.12,USD,,,,,2025-12-15T20:32:43.545080+00:00
abebooks,9781019494950,,John Rodgers Jewitt,38.98,,38.98,USD,,,,,2025-12-15T20:32:43.545080+00:00
abebooks,9781019494950,,John Rodgers Jewitt,44.55,,44.55,USD,,,,,2025-12-15T20:32:43.545080+00:00
abebooks,9781019494950,,"Jewitt, John Rodgers ; Alsop, Richard",58.47,,58.47,USD,,,,,2025-12-15T20:32:43.545080+00:00
abebooks,9781019494950,,"Jewitt, John Rodgers ; Alsop, Richard",64.31,,64.31,USD,,,,,2025-12-15T20:32:43.545080+00:00
abebooks,9780008195649,,Baum,4.42,,4.42,USD,,,,,2025-12-15T20:32:49.354601+00:00
abebooks,9780008195649,,"Baum, L. Frank",8.99,,8.99,USD,,,,,2025-12-15T20:32:49.354601+00:00
abebooks,9780008195649,,"Baum, L. Frank",11.32,,11.32,USD,,,,,2025-12-15T20:32:49.354601+00:00
abebooks,9780008195649,,L. Frank Baum,13.97,,13.97,USD,,,,,2025-12-15T20:32:49.354601+00:00
abebooks,9780008195649,,"Baum, L. Frank",9.13,,9.13,USD,,,,,2025-12-15T20:32:49.354601+00:00
abebooks,9780008195649,,L. Frank Baum,14.86,,14.86,USD,,,,,2025-12-15T20:32:49.354601+00:00
abebooks,9780008195649,,L. Frank Baum,13.87,,13.87,USD,,,,,2025-12-15T20:32:49.354601+00:00
abebooks,9780008195649,,L. Frank Baum,15.8,,15.8,USD,,,,,2025-12-15T20:32:49.354601+00:00
abebooks,9780008195649,,"Baum, L. Frank",13.47,,13.47,USD,,,,,2025-12-15T20:32:49.354601+00:00
abebooks,9780008195649,,"Baum, L. Frank",15.79,,15.79,USD,,,,,2025-12-15T20:32:49.354601+00:00
abebooks,9780008195649,,L. Frank Baum,23.39,,23.39,USD,,,,,2025-12-15T20:32:49.354601+00:00
abebooks,9780008195649,,L. Frank Baum,17.19,,17.19,USD,,,,,2025-12-15T20:32:49.354601+00:00
abebooks,9780008195649,,L. Frank Baum,20.83,,20.83,USD,,,,,2025-12-15T20:32:49.354601+00:00
abebooks,9780712610469,,"Meadows, Kenneth",21.02,,21.02,USD,,,,,2025-12-15T20:32:50.655712+00:00
abebooks,9780712610469,,"Meadows, Kenneth",21.03,,21.03,USD,,,,,2025-12-15T20:32:50.655712+00:00
abebooks,9780712610469,,-,19.02,,19.02,USD,,,,,2025-12-15T20:32:50.655712+00:00
abebooks,9780712610469,,-,19.08,,19.08,USD,,,,,2025-12-15T20:32:50.655712+00:00
abebooks,9780712610469,,"Meadows, Kenneth",20.44,,20.44,USD,,,,,2025-12-15T20:32:50.655712+00:00
abebooks,9780712610469,,Kenneth Meadows,35.61,,35.61,USD,,,,,2025-12-15T20:32:50.655712+00:00
abebooks,9780712610469,,"Meadows, Kenneth",39.78,,39.78,USD,,,,,2025-12-15T20:32:50.655712+00:00
abebooks,9780712610469,,"Meadows, Kenneth",30.29,,30.29,USD,,,,,2025-12-15T20:32:50.655712+00:00
abebooks,9780712610469,,"Meadows, Kenneth",121.15,,121.15,USD,,,,,2025-12-15T20:32:50.655712+00:00
abebooks,9780712610469,,"Meadows, Kenneth",248.3,,248.3,USD,,,,,2025-12-15T20:32:50.655712+00:00
abebooks,9781529017205,,Julia Donaldson,8.12,,8.12,USD,,,,,2025-12-15T20:32:54.171666+00:00
abebooks,9781529017205,,"Donaldson, Julia",1.84,,1.84,USD,,,,,2025-12-15T20:32:54.171666+00:00
abebooks,9781529017205,,"Donaldson, Julia",2.03,,2.03,USD,,,,,2025-12-15T20:32:54.171666+00:00
abebooks,9781529017205,,"Donaldson, Julia",2.27,,2.27,USD,,,,,2025-12-15T20:32:54.171666+00:00
abebooks,9781529017205,,Julia Donaldson,2.47,,2.47,USD,,,,,2025-12-15T20:32:54.171666+00:00
abebooks,9781529017205,,Julia Donaldson,2.47,,2.47,USD,,,,,2025-12-15T20:32:54.171666+00:00
abebooks,9781529017205,,"Donaldson, Julia",4.87,,4.87,USD,,,,,2025-12-15T20:32:54.171666+00:00
abebooks,9781529017205,,Julia Donaldson,10.83,,10.83,USD,,,,,2025-12-15T20:32:54.171666+00:00
abebooks,9781529017205,,Donaldson Julia,6.78,,6.78,USD,,,,,2025-12-15T20:32:54.171666+00:00
abebooks,9781529017205,,"Julia Donaldson, Axel Scheffler",11.87,,11.87,USD,,,,,2025-12-15T20:32:54.171666+00:00
abebooks,9781529017205,,"Donaldson, Julia",3.23,,3.23,USD,,,,,2025-12-15T20:32:54.171666+00:00
abebooks,9781529017205,,Donaldson Julia,8.83,,8.83,USD,,,,,2025-12-15T20:32:54.171666+00:00
abebooks,9781529017205,,"Julia Donaldson, Axel Scheffler",11.87,,11.87,USD,,,,,2025-12-15T20:32:54.171666+00:00
abebooks,9781529017205,,"Donaldson, Julia",6.94,,6.94,USD,,,,,2025-12-15T20:32:54.171666+00:00
abebooks,9781529017205,,"Donaldson, Julia",4.95,,4.95,USD,,,,,2025-12-15T20:32:54.171666+00:00
abebooks,9781529017205,,"Donaldson, Julia",4.93,,4.93,USD,,,,,2025-12-15T20:32:54.171666+00:00
abebooks,9781529017205,,"Donaldson, Julia",4.93,,4.93,USD,,,,,2025-12-15T20:32:54.171666+00:00
abebooks,9781529017205,,"Donaldson, Julia",4.95,,4.95,USD,,,,,2025-12-15T20:32:54.171666+00:00
abebooks,9781529017205,,"Donaldson, Julia",4.95,,4.95,USD,,,,,2025-12-15T20:32:54.171666+00:00
abebooks,9781529017205,,"Donaldson, Julia",34.29,,34.29,USD,,,,,2025-12-15T20:32:54.171666+00:00
abebooks,9781529017205,,Donaldson Julia,75.57,,75.57,USD,,,,,2025-12-15T20:32:54.171666+00:00
abebooks,9781414297453,,"Archer, W. G.",143.19,,143.19,USD,,,,,2025-12-15T20:32:55.510204+00:00
abebooks,9781414297453,,W. G. Archer,58.24,,58.24,USD,,,,,2025-12-15T20:32:55.510204+00:00
abebooks,9780688154981,,"Westall, Robert",6.88,,6.88,USD,,,,,2025-12-15T20:32:56.830184+00:00
abebooks,9780688154981,,"Westall, Robert",6.88,,6.88,USD,,,,,2025-12-15T20:32:56.830184+00:00
abebooks,9780688154981,,Robert Westall,9.98,,9.98,USD,,,,,2025-12-15T20:32:56.830184+00:00
abebooks,9780688154981,,Robert Westall,9.98,,9.98,USD,,,,,2025-12-15T20:32:56.830184+00:00
